fight_id,event_id,event_name,event_date_raw,event_date,fighter_a_id,fighter_a_name,fighter_b_id,fighter_b_name,outcome_type,winner_id,weight_class,is_title_fight,bout_order,is_main_event,referee,end_round,end_time,method_raw,method_category,method_subtype,source_url,scraped_at
21045-3,21045,UFC 152 - Jones vs. Belfort,2012-09-22T00:00:00+00:00,2012-09-22,13827,Seth Baczynski,19977,Simeon Thoresen,win,13827,Welterweight,False,3,False,John McCarthy,1,4:10,KO (Punch),KO,Punch,https://www.sherdog.com/events/UFC-152-Jones-vs-Belfort-21045,2026-08-19T06:36:37.484008+00:00
21045-2,21045,UFC 152 - Jones vs. Belfort,2012-09-22T00:00:00+00:00,2012-09-22,37404,Mitch Gagnon,36403,Walel Watson,win,37404,Bantamweight,False,2,False,Josh Rosenthal,1,1:09,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-152-Jones-vs-Belfort-21045,2026-08-19T06:36:37.484008+00:00
21045-1,21045,UFC 152 - Jones vs. Belfort,2012-09-22T00:00:00+00:00,2012-09-22,7632,Kyle Noke,23403,Charlie Brenneman,win,7632,Welterweight,False,1,False,Dan Miragliotta,1,0:45,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-152-Jones-vs-Belfort-21045,2026-08-19T06:36:37.484008+00:00
21045-12,21045,UFC 152 - Jones vs. Belfort,2012-09-22T00:00:00+00:00,2012-09-22,27944,Jon Jones,156,Vitor Belfort,win,27944,Light Heavyweight,True,12,True,John McCarthy,4,0:54,Submission (Keylock),Submission,Keylock,https://www.sherdog.com/events/UFC-152-Jones-vs-Belfort-21045,2026-08-19T06:36:37.484008+00:00
22013-9,22013,UFC 150 - Henderson vs. Edgar 2,2012-08-11T00:00:00+00:00,2012-08-11,15105,Donald Cerrone,7431,Melvin Guillard,win,15105,158lb Catchweight,False,9,False,Josh Rosenthal,1,1:16,KO (Head Kick and Punch),KO,Head Kick and Punch,https://www.sherdog.com/events/UFC-150-Henderson-vs-Edgar-2-22013,2026-08-19T06:36:37.502878+00:00
22013-8,22013,UFC 150 - Henderson vs. Edgar 2,2012-08-11T00:00:00+00:00,2012-08-11,502,Jake Shields,6561,Ed Herman,nc,,Middleweight,False,8,False,Adam Martinez,3,5:00,No Contest (Overturned by Commission),No Contest,Overturned by Commission,https://www.sherdog.com/events/UFC-150-Henderson-vs-Edgar-2-22013,2026-08-19T06:36:37.502878+00:00
22013-7,22013,UFC 150 - Henderson vs. Edgar 2,2012-08-11T00:00:00+00:00,2012-08-11,5569,Yushin Okami,23811,Buddy Roberts,win,5569,Middleweight,False,7,False,Herb Dean,2,3:09,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-150-Henderson-vs-Edgar-2-22013,2026-08-19T06:36:37.502878+00:00
22013-6,22013,UFC 150 - Henderson vs. Edgar 2,2012-08-11T00:00:00+00:00,2012-08-11,38671,Max Holloway,73756,Justin Lawrence,win,38671,Featherweight,False,6,False,Josh Rosenthal,2,4:49,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-150-Henderson-vs-Edgar-2-22013,2026-08-19T06:36:37.502878+00:00
22013-5,22013,UFC 150 - Henderson vs. Edgar 2,2012-08-11T00:00:00+00:00,2012-08-11,58065,Dennis Bermudez,30943,Tommy Hayden,win,58065,Featherweight,False,5,False,Tom Johnson,1,4:43,Submission (Guillotine Choke),Submission,Guillotine Choke,https://www.sherdog.com/events/UFC-150-Henderson-vs-Edgar-2-22013,2026-08-19T06:36:37.502878+00:00
22013-4,22013,UFC 150 - Henderson vs. Edgar 2,2012-08-11T00:00:00+00:00,2012-08-11,42901,Michael Kuiper,15949,Jared Hamman,win,42901,Middleweight,False,4,False,Adam Martinez,2,2:16,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-150-Henderson-vs-Edgar-2-22013,2026-08-19T06:36:37.502878+00:00
22013-3,22013,UFC 150 - Henderson vs. Edgar 2,2012-08-11T00:00:00+00:00,2012-08-11,35509,Erik Perez,24913,Ken Stone,win,35509,Featherweight,False,3,False,Herb Dean,1,0:17,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-150-Henderson-vs-Edgar-2-22013,2026-08-19T06:36:37.502878+00:00
22013-2,22013,UFC 150 - Henderson vs. Edgar 2,2012-08-11T00:00:00+00:00,2012-08-11,42850,Chico Camus,39781,Dustin Pague,win,42850,Bantamweight,False,2,False,Tom Johnson,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-150-Henderson-vs-Edgar-2-22013,2026-08-19T06:36:37.502878+00:00
22013-1,22013,UFC 150 - Henderson vs. Edgar 2,2012-08-11T00:00:00+00:00,2012-08-11,15058,Nik Lentz,2235,Eiji Mitsuoka,win,15058,Featherweight,False,1,False,Tim Mills,1,3:45,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-150-Henderson-vs-Edgar-2-22013,2026-08-19T06:36:37.502878+00:00
22013-10,22013,UFC 150 - Henderson vs. Edgar 2,2012-08-11T00:00:00+00:00,2012-08-11,20548,Benson Henderson,14204,Frankie Edgar,win,20548,Lightweight,True,10,True,Herb Dean,5,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-150-Henderson-vs-Edgar-2-22013,2026-08-19T06:36:37.502878+00:00
20081-9,20081,UFC on Fox 4 - Shogun vs. Vera,2012-08-04T00:00:00+00:00,2012-08-04,7513,Lyoto Machida,22858,Ryan Bader,win,7513,Light Heavyweight,False,9,False,John McCarthy,2,1:32,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-on-Fox-4-Shogun-vs-Vera-20081,2026-08-19T06:36:37.510816+00:00
20081-8,20081,UFC on Fox 4 - Shogun vs. Vera,2012-08-04T00:00:00+00:00,2012-08-04,4923,Joe Lauzon,7168,Jamie Varner,win,4923,Lightweight,False,8,False,Luis Cobian,3,2:44,Submission (Triangle Choke),Submission,Triangle Choke,https://www.sherdog.com/events/UFC-on-Fox-4-Shogun-vs-Vera-20081,2026-08-19T06:36:37.510816+00:00
20081-7,20081,UFC on Fox 4 - Shogun vs. Vera,2012-08-04T00:00:00+00:00,2012-08-04,5199,Mike Swick,12913,DaMarques Johnson,win,5199,Welterweight,False,7,False,Herb Dean,2,1:20,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-on-Fox-4-Shogun-vs-Vera-20081,2026-08-19T06:36:37.510816+00:00
20081-6,20081,UFC on Fox 4 - Shogun vs. Vera,2012-08-04T00:00:00+00:00,2012-08-04,5778,Nam Phan,13133,Cole Miller,win,5778,Featherweight,False,6,False,John McCarthy,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-on-Fox-4-Shogun-vs-Vera-20081,2026-08-19T06:36:37.510816+00:00
20081-5,20081,UFC on Fox 4 - Shogun vs. Vera,2012-08-04T00:00:00+00:00,2012-08-04,53134,Wagner Prado,27802,Phil Davis,nc,,Light Heavyweight,False,5,False,Luis Cobian,1,1:28,No Contest (Accidental Eye Poke),No Contest,Accidental Eye Poke,https://www.sherdog.com/events/UFC-on-Fox-4-Shogun-vs-Vera-20081,2026-08-19T06:36:37.510816+00:00
20081-4,20081,UFC on Fox 4 - Shogun vs. Vera,2012-08-04T00:00:00+00:00,2012-08-04,10425,Rani Yahya,20416,Josh Grispi,win,10425,Featherweight,False,4,False,Herb Dean,1,3:15,Submission (North-South Choke),Submission,North-South Choke,https://www.sherdog.com/events/UFC-on-Fox-4-Shogun-vs-Vera-20081,2026-08-19T06:36:37.510816+00:00
20081-3,20081,UFC on Fox 4 - Shogun vs. Vera,2012-08-04T00:00:00+00:00,2012-08-04,46202,Phil De Fries,54543,Oli Thompson,win,46202,Heavyweight,False,3,False,John McCarthy,2,4:16,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-on-Fox-4-Shogun-vs-Vera-20081,2026-08-19T06:36:37.510816+00:00
20081-2,20081,UFC on Fox 4 - Shogun vs. Vera,2012-08-04T00:00:00+00:00,2012-08-04,5185,Manny Gamburyan,13005,Michihiro Omigawa,win,5185,Featherweight,False,2,False,Luis Cobian,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fox-4-Shogun-vs-Vera-20081,2026-08-19T06:36:37.510816+00:00
20081-1,20081,UFC on Fox 4 - Shogun vs. Vera,2012-08-04T00:00:00+00:00,2012-08-04,55159,John Moraga,30396,Ulysses Gomez,win,55159,Flyweight,False,1,False,Herb Dean,1,3:46,KO (Elbows and Punches),KO,Elbows and Punches,https://www.sherdog.com/events/UFC-on-Fox-4-Shogun-vs-Vera-20081,2026-08-19T06:36:37.510816+00:00
20081-10,20081,UFC on Fox 4 - Shogun vs. Vera,2012-08-04T00:00:00+00:00,2012-08-04,5707,Mauricio Rua,4886,Brandon Vera,win,5707,Light Heavyweight,False,10,True,Herb Dean,4,4:09,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-on-Fox-4-Shogun-vs-Vera-20081,2026-08-19T06:36:37.510816+00:00
20821-10,20821,UFC 149 - Faber vs. Barao,2012-07-21T00:00:00+00:00,2012-07-21,19544,Tim Boetsch,11292,Hector Lombard,win,19544,Middleweight,False,10,False,Josh Rosenthal,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-149-Faber-vs-Barao-20821,2026-08-19T06:36:37.525307+00:00
20821-9,20821,UFC 149 - Faber vs. Barao,2012-07-21T00:00:00+00:00,2012-07-21,2193,Cheick Kongo,45624,Shawn Jordan,win,2193,Heavyweight,False,9,False,Yves Lavigne,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-149-Faber-vs-Barao-20821,2026-08-19T06:36:37.525307+00:00
20821-8,20821,UFC 149 - Faber vs. Barao,2012-07-21T00:00:00+00:00,2012-07-21,23253,James Head,3015,Brian Ebersole,win,23253,Welterweight,False,8,False,Mario Yamasaki,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-149-Faber-vs-Barao-20821,2026-08-19T06:36:37.525307+00:00
20821-7,20821,UFC 149 - Faber vs. Barao,2012-07-21T00:00:00+00:00,2012-07-21,34072,Matt Riddle,13469,Chris Clements,nc,,Welterweight,False,7,False,Josh Rosenthal,3,2:02,No Contest (Overturned),No Contest,Overturned,https://www.sherdog.com/events/UFC-149-Faber-vs-Barao-20821,2026-08-19T06:36:37.525307+00:00
20821-6,20821,UFC 149 - Faber vs. Barao,2012-07-21T00:00:00+00:00,2012-07-21,6748,Nick Ring,34124,Court McGee,win,6748,Middleweight,False,6,False,Yves Lavigne,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-149-Faber-vs-Barao-20821,2026-08-19T06:36:37.525307+00:00
20821-5,20821,UFC 149 - Faber vs. Barao,2012-07-21T00:00:00+00:00,2012-07-21,11908,Francisco Rivera,37351,Roland Delorme,nc,,Bantamweight,False,5,False,Mario Yamasaki,1,4:19,No Contest (Overturned),No Contest,Overturned,https://www.sherdog.com/events/UFC-149-Faber-vs-Barao-20821,2026-08-19T06:36:37.525307+00:00
20821-4,20821,UFC 149 - Faber vs. Barao,2012-07-21T00:00:00+00:00,2012-07-21,21044,Ryan Jimmo,9491,Anthony Perosh,win,21044,Light Heavyweight,False,4,False,Josh Rosenthal,1,0:07,KO (Punch),KO,Punch,https://www.sherdog.com/events/UFC-149-Faber-vs-Barao-20821,2026-08-19T06:36:37.525307+00:00
20821-3,20821,UFC 149 - Faber vs. Barao,2012-07-21T00:00:00+00:00,2012-07-21,13791,Bryan Caraway,37404,Mitch Gagnon,win,13791,Bantamweight,False,3,False,Yves Lavigne,3,1:39,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-149-Faber-vs-Barao-20821,2026-08-19T06:36:37.525307+00:00
20821-2,20821,UFC 149 - Faber vs. Barao,2012-07-21T00:00:00+00:00,2012-07-21,5346,Antonio Carvalho,21564,Daniel Pineda,win,5346,Featherweight,False,2,False,Mario Yamasaki,1,1:11,KO (Punches),KO,Punches,https://www.sherdog.com/events/UFC-149-Faber-vs-Barao-20821,2026-08-19T06:36:37.525307+00:00
20821-1,20821,UFC 149 - Faber vs. Barao,2012-07-21T00:00:00+00:00,2012-07-21,14865,Anton Kuivanen,22556,Mitch Clarke,win,14865,Lightweight,False,1,False,Josh Rosenthal,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-149-Faber-vs-Barao-20821,2026-08-19T06:36:37.525307+00:00
20821-11,20821,UFC 149 - Faber vs. Barao,2012-07-21T00:00:00+00:00,2012-07-21,23156,Renan Barao,8847,Urijah Faber,win,23156,Bantamweight,True,11,True,Mario Yamasaki,5,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-149-Faber-vs-Barao-20821,2026-08-19T06:36:37.525307+00:00
21725-10,21725,UFC on Fuel TV 4 - Munoz vs. Weidman,2012-07-11T00:00:00+00:00,2012-07-11,9033,James Te Huna,21219,Joey Beltran,win,9033,Light Heavyweight,False,10,False,Jason McCoy,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,2026-08-19T06:36:37.538545+00:00
21725-9,21725,UFC on Fuel TV 4 - Munoz vs. Weidman,2012-07-11T00:00:00+00:00,2012-07-11,24986,Aaron Simpson,31978,Kenny Robertson,win,24986,Welterweight,False,9,False,Marcos Rosales,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,2026-08-19T06:36:37.538545+00:00
21725-8,21725,UFC on Fuel TV 4 - Munoz vs. Weidman,2012-07-11T00:00:00+00:00,2012-07-11,9798,Francis Carmont,40238,Karlos Vemola,win,9798,Middleweight,False,8,False,Josh Rosenthal,2,1:39,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,2026-08-19T06:36:37.538545+00:00
21725-7,21725,UFC on Fuel TV 4 - Munoz vs. Weidman,2012-07-11T00:00:00+00:00,2012-07-11,62507,T.J. Dillashaw,6946,Vaughan Lee,win,62507,Bantamweight,False,7,False,Jason McCoy,1,2:33,Submission (Neck Crank),Submission,Neck Crank,https://www.sherdog.com/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,2026-08-19T06:36:37.538545+00:00
21725-6,21725,UFC on Fuel TV 4 - Munoz vs. Weidman,2012-07-11T00:00:00+00:00,2012-07-11,11675,Rafael dos Anjos,7540,Anthony Njokuani,win,11675,Lightweight,False,6,False,Marcos Rosales,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,2026-08-19T06:36:37.538545+00:00
21725-5,21725,UFC on Fuel TV 4 - Munoz vs. Weidman,2012-07-11T00:00:00+00:00,2012-07-11,41586,Alex Caceres,12158,Damacio Page,win,41586,Bantamweight,False,5,False,Josh Rosenthal,2,1:27,Submission (Triangle Choke),Submission,Triangle Choke,https://www.sherdog.com/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,2026-08-19T06:36:37.538545+00:00
21725-4,21725,UFC on Fuel TV 4 - Munoz vs. Weidman,2012-07-11T00:00:00+00:00,2012-07-11,16467,Chris Cariaso,26649,Josh Ferguson,win,16467,Flyweight,False,4,False,Jason McCoy,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,2026-08-19T06:36:37.538545+00:00
21725-3,21725,UFC on Fuel TV 4 - Munoz vs. Weidman,2012-07-11T00:00:00+00:00,2012-07-11,63284,Andrew Craig,13968,Rafael Natal,win,63284,Middleweight,False,3,False,Marcos Rosales,2,4:52,KO (Head Kick),KO,Head Kick,https://www.sherdog.com/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,2026-08-19T06:36:37.538545+00:00
21725-2,21725,UFC on Fuel TV 4 - Munoz vs. Weidman,2012-07-11T00:00:00+00:00,2012-07-11,20277,Marcelo Guimaraes,42258,Daniel Stittgen,win,20277,Welterweight,False,2,False,Josh Rosenthal,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,2026-08-19T06:36:37.538545+00:00
21725-1,21725,UFC on Fuel TV 4 - Munoz vs. Weidman,2012-07-11T00:00:00+00:00,2012-07-11,9574,Raphael Assuncao,34371,Issei Tamura,win,9574,Bantamweight,False,1,False,Jason McCoy,2,0:25,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,2026-08-19T06:36:37.538545+00:00
21725-11,21725,UFC on Fuel TV 4 - Munoz vs. Weidman,2012-07-11T00:00:00+00:00,2012-07-11,42804,Chris Weidman,22411,Mark Munoz,win,42804,Middleweight,False,11,True,Josh Rosenthal,2,1:37,KO (Elbow and Punches),KO,Elbow and Punches,https://www.sherdog.com/events/UFC-on-Fuel-TV-4-Munoz-vs-Weidman-21725,2026-08-19T06:36:37.538545+00:00
20355-10,20355,UFC 148 - Silva vs. Sonnen 2,2012-07-07T00:00:00+00:00,2012-07-07,3526,Forrest Griffin,158,Tito Ortiz,win,3526,Light Heavyweight,False,10,False,Steve Mazzagatti,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-148-Silva-vs-Sonnen-2-20355,2026-08-19T06:36:37.548585+00:00
20355-9,20355,UFC 148 - Silva vs. Sonnen 2,2012-07-07T00:00:00+00:00,2012-07-07,14883,Cung Le,6612,Patrick Cote,win,14883,Middleweight,False,9,False,Josh Rosenthal,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-148-Silva-vs-Sonnen-2-20355,2026-08-19T06:36:37.548585+00:00
20355-8,20355,UFC 148 - Silva vs. Sonnen 2,2012-07-07T00:00:00+00:00,2012-07-07,14637,Demian Maia,16374,Dong Hyun Kim,win,14637,Welterweight,False,8,False,Mario Yamasaki,1,0:47,TKO (Rib Injury),TKO,Rib Injury,https://www.sherdog.com/events/UFC-148-Silva-vs-Sonnen-2-20355,2026-08-19T06:36:37.548585+00:00
20355-7,20355,UFC 148 - Silva vs. Sonnen 2,2012-07-07T00:00:00+00:00,2012-07-07,38393,Chad Mendes,22173,Cody McKenzie,win,38393,Featherweight,False,7,False,Steve Mazzagatti,1,0:31,KO (Punch to the Body),KO,Punch to the Body,https://www.sherdog.com/events/UFC-148-Silva-vs-Sonnen-2-20355,2026-08-19T06:36:37.548585+00:00
20355-6,20355,UFC 148 - Silva vs. Sonnen 2,2012-07-07T00:00:00+00:00,2012-07-07,9626,Mike Easton,993,Ivan Menjivar,win,9626,Bantamweight,False,6,False,Josh Rosenthal,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-148-Silva-vs-Sonnen-2-20355,2026-08-19T06:36:37.548585+00:00
20355-5,20355,UFC 148 - Silva vs. Sonnen 2,2012-07-07T00:00:00+00:00,2012-07-07,7431,Melvin Guillard,2427,Fabricio Camoes,win,7431,Lightweight,False,5,False,Yves Lavigne,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-148-Silva-vs-Sonnen-2-20355,2026-08-19T06:36:37.548585+00:00
20355-4,20355,UFC 148 - Silva vs. Sonnen 2,2012-07-07T00:00:00+00:00,2012-07-07,56035,Khabib Nurmagomedov,5993,Gleison Tibau,win,56035,Lightweight,False,4,False,Mario Yamasaki,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-148-Silva-vs-Sonnen-2-20355,2026-08-19T06:36:37.548585+00:00
20355-3,20355,UFC 148 - Silva vs. Sonnen 2,2012-07-07T00:00:00+00:00,2012-07-07,32432,Costas Philippou,10229,Riki Fukuda,win,32432,Middleweight,False,3,False,Steve Mazzagatti,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-148-Silva-vs-Sonnen-2-20355,2026-08-19T06:36:37.548585+00:00
20355-2,20355,UFC 148 - Silva vs. Sonnen 2,2012-07-07T00:00:00+00:00,2012-07-07,24540,Shane Roller,259,John Alessio,win,24540,Lightweight,False,2,False,Josh Rosenthal,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-148-Silva-vs-Sonnen-2-20355,2026-08-19T06:36:37.548585+00:00
20355-1,20355,UFC 148 - Silva vs. Sonnen 2,2012-07-07T00:00:00+00:00,2012-07-07,37260,Rafaello Oliveira,64716,Yoislandy Izquierdo,win,37260,Lightweight,False,1,False,Mario Yamasaki,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-148-Silva-vs-Sonnen-2-20355,2026-08-19T06:36:37.548585+00:00
20355-11,20355,UFC 148 - Silva vs. Sonnen 2,2012-07-07T00:00:00+00:00,2012-07-07,1356,Anderson Silva,4112,Chael Sonnen,win,1356,Middleweight,True,11,True,Yves Lavigne,2,1:55,TKO (Knee to the Body and Punches),TKO,Knee to the Body and Punches,https://www.sherdog.com/events/UFC-148-Silva-vs-Sonnen-2-20355,2026-08-19T06:36:37.548585+00:00
19449-10,19449,UFC 147 - Silva vs. Franklin 2,2012-06-23T00:00:00+00:00,2012-06-23,22400,Cezar Ferreira,21343,Sergio Moraes,win,22400,Middleweight,False,10,False,Herb Dean,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-147-Silva-vs-Franklin-2-19449,2026-08-19T06:36:37.764509+00:00
19449-9,19449,UFC 147 - Silva vs. Franklin 2,2012-06-23T00:00:00+00:00,2012-06-23,38190,Rony Mariano Bezerra,40623,Godofredo Castro,win,38190,Featherweight,False,9,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-147-Silva-vs-Franklin-2-19449,2026-08-19T06:36:37.764509+00:00
19449-8,19449,UFC 147 - Silva vs. Franklin 2,2012-06-23T00:00:00+00:00,2012-06-23,8390,Fabricio Werdum,20552,Mike Russow,win,8390,Heavyweight,False,8,False,Herb Dean,1,2:28,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-147-Silva-vs-Franklin-2-19449,2026-08-19T06:36:37.764509+00:00
19449-7,19449,UFC 147 - Silva vs. Franklin 2,2012-06-23T00:00:00+00:00,2012-06-23,19789,Hacran Dias,16129,Iuri Alcantara,win,19789,Featherweight,False,7,False,Marc Goddard,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-147-Silva-vs-Franklin-2-19449,2026-08-19T06:36:37.764509+00:00
19449-6,19449,UFC 147 - Silva vs. Franklin 2,2012-06-23T00:00:00+00:00,2012-06-23,11507,Rodrigo Damm,21962,Anistavio Medeiros de Figueiredo,win,11507,Featherweight,False,6,False,Mario Yamasaki,1,2:12,Submission (Rear-Naked Choke),Submission,Rear-Naked Choke,https://www.sherdog.com/events/UFC-147-Silva-vs-Franklin-2-19449,2026-08-19T06:36:37.764509+00:00
19449-5,19449,UFC 147 - Silva vs. Franklin 2,2012-06-23T00:00:00+00:00,2012-06-23,31103,Francisco Trinaldo,5434,Delson Heleno,win,31103,Middleweight,False,5,False,Herb Dean,1,4:21,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-147-Silva-vs-Franklin-2-19449,2026-08-19T06:36:37.764509+00:00
19449-4,19449,UFC 147 - Silva vs. Franklin 2,2012-06-23T00:00:00+00:00,2012-06-23,65456,Hugo Viana,44311,John Teixeira,win,65456,150lb Catchweight,False,4,False,Marc Goddard,3,5:00,Decision (Split),Decision,Split,https://www.sherdog.com/events/UFC-147-Silva-vs-Franklin-2-19449,2026-08-19T06:36:37.764509+00:00
19449-3,19449,UFC 147 - Silva vs. Franklin 2,2012-06-23T00:00:00+00:00,2012-06-23,53207,Thiago de Oliveira Perpetuo,76653,Leonardo Mafra Teixeira,win,53207,Middleweight,False,3,False,Mario Yamasaki,3,0:41,TKO (Punches),TKO,Punches,https://www.sherdog.com/events/UFC-147-Silva-vs-Franklin-2-19449,2026-08-19T06:36:37.764509+00:00
19449-2,19449,UFC 147 - Silva vs. Franklin 2,2012-06-23T00:00:00+00:00,2012-06-23,51728,Marcos Vinicius Borges,22197,Wagner Campos,win,51728,Featherweight,False,2,False,Herb Dean,3,1:04,TKO (Knees and Punches),TKO,Knees and Punches,https://www.sherdog.com/events/UFC-147-Silva-vs-Franklin-2-19449,2026-08-19T06:36:37.764509+00:00
19449-1,19449,UFC 147 - Silva vs. Franklin 2,2012-06-23T00:00:00+00:00,2012-06-23,31372,Felipe Arantes,4481,Milton Vieira,draw,,Featherweight,False,1,False,Marc Goddard,3,5:00,Draw (Split),Draw,Split,https://www.sherdog.com/events/UFC-147-Silva-vs-Franklin-2-19449,2026-08-19T06:36:37.764509+00:00
19449-11,19449,UFC 147 - Silva vs. Franklin 2,2012-06-23T00:00:00+00:00,2012-06-23,392,Rich Franklin,209,Wanderlei Silva,win,392,190lb,False,11,True,Mario Yamasaki,5,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-147-Silva-vs-Franklin-2-19449,2026-08-19T06:36:37.764509+00:00
20385-11,20385,UFC on FX 4 - Maynard vs. Guida,2012-06-22T00:00:00+00:00,2012-06-22,9901,Sam Stout,5118,Spencer Fisher,win,9901,Lightweight,False,11,False,Kevin Mulhall,3,5:00,Decision (Unanimous),Decision,Unanimous,https://www.sherdog.com/events/UFC-on-FX-4-Maynard-vs-Guida-20385,2026-08-19T06:36:37.770732+00:00
